emp_id,emp_name,salary,dept_id,country_code,gender,education,dob,hire_date
E0311,Natalie Cole,97000,D005,CHN,FEMALE,BS,1987-10-13,2004-12-16
E0312,Joan Richardson,64000,D002,FRA,FEMALE,BS,1994-02-15,2009-05-18
E0313,Judith Howard,129500,D001,IND,FEMALE,MS,1994-12-31,2023-09-15
E0314,Gloria Bell,118000,D005,USA,FEMALE,MS,1982-07-18,2024-08-12
E0315,Denise Allen,159000,D005,USA,FEMALE,MS,1961-04-28,2003-02-11
E0316,Gunter Gomez,76500,D002,FRA,MALE,MS,1965-01-02,2021-05-08
E0317,Rachel Ramirez,72500,D002,DEU,UNKNOWN,BS,1974-08-27,2001-03-23
E0318,Juan Watson,83500,D002,IND,MALE,BS,1992-03-23,2024-03-18
E0319,Jessica Adams,127500,D001,IND,FEMALE,MS,1998-10-02,2018-12-27
E0320,Juliana Gupta,82500,D003,DEU,FEMALE,BS,1979-07-22,2001-04-26
E0321,Jeremy Liu,89000,D004,USA,MALE,BS,1975-11-20,2002-01-24
E0322,Fernanda Bailey,160500,D001,DEU,UNKNOWN,MBA,1993-01-24,2012-11-27
E0323,Gloria Davis,165500,D005,USA,FEMALE,MSIS,1977-07-06,2009-06-25
E0324,Harold Sharma,99000,D001,USA,MALE,BS,1966-08-02,2016-07-04
E0325,Sandra O'Neill,104500,D005,USA,FEMALE,MS,1977-01-15,2008-09-11
E0326,Joshua Walsh,81000,D001,DEU,UNKNOWN,BA,1985-12-08,2001-12-01
E0327,Ahmed Kobayashi,102500,D004,FRA,UNKNOWN,BS,1974-03-13,2002-04-22
E0328,Matthew Mehta,90500,D001,IND,UNKNOWN,BA,1970-04-26,2023-03-03
E0329,Nana Fischer,114500,D002,AUS,FEMALE,BS,1970-05-16,2014-06-19
E0330,Natalie Turner,147000,D005,IND,FEMALE,MBA,1988-10-20,2000-05-31
E0331,Vikram Perry,89000,D003,JPN,UNKNOWN,MS,1970-03-22,2023-08-30
E0332,Claude Iyer,105500,D003,CHN,MALE,MS,1991-03-26,2010-08-12
E0333,Nicole James,75000,D005,IND,UNKNOWN,BS,1970-12-05,2016-04-16
E0334,Richard Alexander,60000,D001,CHN,MALE,BA,1963-02-18,2008-04-06
E0335,Yusuf Rahman,149500,D001,IND,MALE,MS,1973-07-05,2006-10-15
E0336,Madison O'Neill,218500,D001,IND,FEMALE,PHD,1990-09-14,2002-03-05
E0337,Susan Carter,121500,D001,FRA,UNKNOWN,MS,1992-08-07,2014-03-24
E0338,Ahmed Ortiz,79000,D003,IND,UNKNOWN,BA,1992-12-01,2007-09-09
E0339,Chao Cox,81500,D003,GBR,MALE,BA,1978-06-01,2023-11-08
E0340,Hong Young,65500,D003,AUS,FEMALE,BS,1961-10-03,2022-09-09
E0341,Diana Ramirez,111000,D004,IND,FEMALE,BS,1993-12-07,2008-12-14
E0342,Hans Bernard,141500,D005,USA,MALE,MS,1981-01-04,2023-07-19
E0343,Angela Yoshida,150500,D004,USA,FEMALE,MS,1998-06-18,2008-03-01
E0344,Isla Roberts,72000,D001,IND,FEMALE,BA,1970-09-05,2022-02-16
E0345,Nicholas Schmidt,144500,D002,USA,MALE,BS,1993-08-10,2018-08-01
E0346,Timothy Sharma,70000,D005,CAN,UNKNOWN,BS,1992-09-02,2004-07-27
E0347,Virginia Zhu,108000,D005,USA,FEMALE,BS,1971-12-09,2018-08-22
E0348,Tyler White,74000,D001,CHN,UNKNOWN,MS,1991-12-28,2014-02-21
E0349,Sienna Alexander,86000,D005,AUS,FEMALE,MS,1985-12-09,2003-02-09
E0350,Rahul Barnes,103500,D002,USA,MALE,BA,1971-01-25,2006-01-03
E0351,Christina Murphy,70500,D005,USA,FEMALE,BA,1991-04-04,2002-04-11
E0352,Gabriel Torres,81000,D002,USA,MALE,BS,1988-02-24,2024-05-31
E0353,Derek Nguyen,79500,D004,USA,MALE,BS,1973-01-22,2007-08-20
E0354,Priya O'Neill,96500,D005,USA,FEMALE,MS,1980-06-19,2007-10-06
E0355,Joan Bhat,83000,D003,CAN,FEMALE,MS,1993-09-09,2015-06-11
E0356,Gabriel Kelly,111000,D001,IND,MALE,BA,1977-10-07,2020-01-31
E0357,Tyler Clark,157000,D005,USA,MALE,MBA,1975-06-16,2016-11-28
E0358,David Price,86000,D001,USA,MALE,BA,1961-02-21,2017-09-03
E0359,Haruka Kobayashi,61000,D003,IND,FEMALE,BS,1987-03-19,2005-12-06
E0360,Lena Watanabe,142000,D005,DEU,FEMALE,MS,1975-12-26,2004-10-27
E0361,Markus Souza,85000,D003,USA,MALE,BS,1961-04-22,2021-02-22
E0362,Wei Rivera,131500,D002,CAN,MALE,MS,1970-05-31,2018-09-18
E0363,Lena Howard,118500,D001,BRA,UNKNOWN,MS,1965-10-27,2014-04-10
E0364,Zainab Davis,61500,D002,BRA,FEMALE,BS,1987-02-26,2019-02-25
E0365,Nathan Costa,99000,D005,USA,MALE,BS,1997-05-15,2018-08-04
E0366,Eric Menon,143000,D001,USA,MALE,BS,1986-07-21,2017-09-04
E0367,Sunil Lopez,121000,D001,DEU,UNKNOWN,BS,1985-02-25,2003-02-22
E0368,Layla Hernandez,122500,D002,GBR,FEMALE,MS,1978-04-11,2004-07-20
E0369,Bobby O'Brien,105000,D005,USA,MALE,MS,1991-09-11,2021-09-12
E0370,Kavita Reynolds,132500,D005,USA,FEMALE,BS,1987-09-29,2006-03-05
E0371,Yan Walsh,206500,D002,GBR,FEMALE,LAW,1990-04-15,2001-11-23
E0372,Stephanie Mehta,116000,D005,USA,FEMALE,MSIS,1985-03-09,2008-10-27
E0373,Michelle Lee,129000,D002,USA,UNKNOWN,BS,1982-02-08,2020-10-25
E0374,Yan Mishra,80500,D005,CHN,FEMALE,MS,1986-09-21,2008-04-22
E0375,Gerald He,108500,D004,IND,UNKNOWN,MS,1997-07-01,2016-12-11
E0376,Olivia Petit,106000,D001,IND,FEMALE,MS,1970-04-07,2021-04-19
E0377,John Suzuki,110000,D004,CHN,MALE,MS,1981-12-26,2004-05-24
E0378,Nikhil Xu,90500,D004,CHN,MALE,BA,1984-05-24,2011-04-20
E0379,Raymond Thompson,114500,D002,IND,MALE,BS,1973-03-23,2004-09-26
E0380,Terry O'Connor,148000,D003,USA,UNKNOWN,MS,1983-03-13,2024-10-11
E0381,Anita O'Connor,121000,D001,CHN,FEMALE,MS,1994-09-22,2010-05-16
E0382,Ronald Lopez,68500,D002,IND,UNKNOWN,BS,1991-07-28,2020-12-11
E0383,Elise Rogers,91000,D005,GBR,FEMALE,MS,1996-10-25,2024-06-08
E0384,Kenneth Cox,79500,D002,FRA,MALE,BA,1980-07-16,2009-08-27
E0385,Dylan Johnson,187000,D002,CHN,MALE,LAW,1961-10-20,2023-06-22
E0386,Sarah Reddy,202000,D004,USA,FEMALE,MBA,1962-05-30,2009-01-11
E0387,Peng Thomas,103500,D005,USA,MALE,MSIS,1967-06-14,2020-05-22
E0388,Margot Clark,87500,D003,CHN,FEMALE,MS,1998-09-14,2012-10-05
E0389,Gregory Smith,95000,D003,IND,UNKNOWN,MS,1969-06-06,2012-12-15
E0390,Walter Kelly,86000,D004,FRA,MALE,MS,1993-12-07,2017-03-27
E0391,Tyler Singh,137000,D005,USA,UNKNOWN,MS,1994-06-05,2012-01-18
E0392,Amit Sullivan,76000,D002,IND,UNKNOWN,BS,1980-10-17,2015-04-28
E0393,Cynthia Allen,143500,D001,USA,FEMALE,MS,1971-03-16,2013-07-11
E0394,Brenda Wang,100000,D004,GBR,FEMALE,BS,1998-04-02,2009-01-05
E0395,Santiago Hassan,129500,D003,USA,UNKNOWN,BS,1996-04-02,2010-10-10
E0396,Terry Flores,110500,D003,IND,MALE,MS,1988-08-13,2015-03-25
E0397,Aiden Wood,87000,D005,IND,MALE,BS,1973-05-26,2004-01-08
E0398,Julie Hassan,78500,D004,IND,FEMALE,BS,1997-03-29,2008-10-30
E0399,Rania Petit,117000,D002,IND,FEMALE,MS,1989-11-11,2011-10-15
E0400,Lucas Edwards,99000,D002,AUS,MALE,BS,1967-09-19,2018-06-13
E0401,Jimmy Smith,121500,D004,USA,MALE,MS,1960-05-15,2007-06-01
E0402,Petra Lin,84000,D001,USA,UNKNOWN,BS,1977-12-23,2019-07-24
E0403,Shirley Sharma,77000,D003,JPN,UNKNOWN,MS,1962-05-15,2003-02-08
E0404,Zachary Ford,93500,D004,USA,MALE,BA,1992-01-01,2019-08-14
E0405,Wayne Ramos,165000,D002,USA,MALE,MS,1996-05-28,2024-02-08
E0406,Oliver Khan,79000,D001,CHN,UNKNOWN,BS,1995-03-29,2011-02-15
E0407,Brandon Butler,74000,D003,JPN,MALE,BS,1984-04-13,2004-09-07
E0408,Lucas Miller,83500,D003,USA,MALE,BS,1980-10-12,2007-06-01
E0409,Lisa Rodrigues,153500,D004,GBR,UNKNOWN,MS,1969-03-30,2014-09-01
E0410,Priya Rahman,74500,D002,CHN,UNKNOWN,BA,1985-10-21,2019-06-17
E0411,Tariq Gonzales,96500,D005,CAN,MALE,BS,1968-08-22,2000-01-15
E0412,Catherine Moore,54500,D004,CHN,UNKNOWN,BA,1987-10-30,2010-09-05
E0413,Austin Campbell,99000,D005,IND,MALE,BS,1964-09-30,2006-08-04
E0414,Priya Robinson,118500,D005,GBR,FEMALE,MS,1967-09-10,2012-01-24
E0415,Lori Singh,161500,D001,USA,FEMALE,MS,1992-07-21,2015-06-19
E0416,Rahul Adams,147000,D001,CHN,MALE,MSIS,1976-11-18,2015-01-03
E0417,Katherine Yamada,123000,D005,USA,UNKNOWN,MSIS,1964-04-06,2012-02-24
E0418,Ming Martin,105000,D005,IND,MALE,MS,1964-10-06,2016-04-23
E0419,Peng Garcia,125500,D005,IND,MALE,BS,1979-11-11,2002-09-23
E0420,Vikram Jackson,78000,D003,IND,MALE,BA,1965-02-06,2023-05-02
E0421,Pradeep Kumar,58500,D003,BRA,MALE,BA,1994-03-19,2000-07-15
E0422,Mei Meyer,98000,D004,BRA,FEMALE,BS,1973-02-27,2008-08-19
E0423,Zainab Petit,147000,D001,USA,FEMALE,MSIS,1987-05-24,2013-08-02
E0424,Fang Harris,112000,D001,IND,FEMALE,BS,1974-08-14,2008-04-26
E0425,Frank West,133000,D004,DEU,MALE,MS,1973-03-17,2006-08-26
E0426,Sharon Patterson,106000,D003,JPN,FEMALE,BS,1994-01-17,2017-01-31
E0427,Yusuf Souza,140000,D003,USA,MALE,MS,1962-11-02,2011-10-11
E0428,Albert Meyer,66500,D002,GBR,MALE,BA,1982-01-02,2024-09-21
E0429,Raymond Gupta,78500,D005,IND,MALE,BA,1990-09-10,2019-07-14
E0430,Mary Morris,114000,D004,IND,UNKNOWN,BA,1984-04-17,2020-06-15
E0431,Danielle Chavez,92500,D001,JPN,FEMALE,BS,1992-04-03,2009-07-30
E0432,Fang Mohammed,61500,D003,JPN,FEMALE,BS,1971-12-25,2009-10-16
E0433,Sean Liu,87500,D002,USA,UNKNOWN,BA,1967-03-20,2005-12-10
E0434,Louis Bell,114000,D002,CAN,UNKNOWN,MS,1963-06-17,2002-12-04
E0435,Juan Brooks,84500,D003,JPN,MALE,BS,1970-01-02,2018-07-31
E0436,Mohammed Nelson,100000,D001,USA,UNKNOWN,BA,1966-04-04,2016-11-10
E0437,Brandon Byrne,88000,D002,CHN,MALE,MS,1977-05-13,2002-01-05
E0438,Abigail Schneider,59000,D005,CHN,FEMALE,BS,1974-05-28,2003-06-11
E0439,Harold Foster,118000,D003,USA,MALE,BS,1981-04-04,2015-08-05
E0440,Marilyn Byrne,103000,D001,GBR,UNKNOWN,MS,1962-11-13,2006-06-16
E0441,Lucas Wu,121000,D002,USA,MALE,BS,1991-03-02,2023-08-13
E0442,Douglas Watanabe,56000,D005,BRA,MALE,BA,1970-04-29,2022-08-25
E0443,Claudia Reddy,87500,D001,CHN,UNKNOWN,BS,1989-04-18,2014-12-07
E0444,Evelyn O'Brien,50500,D003,IND,UNKNOWN,BA,1975-09-10,2007-08-17
E0445,Julia Long,71500,D002,CHN,FEMALE,MS,1986-06-18,2008-02-12
E0446,Anjali O'Brien,149000,D002,USA,UNKNOWN,MS,1967-10-04,2012-08-07
E0447,Yumi King,99500,D002,AUS,FEMALE,BS,1967-12-25,2004-05-08
E0448,Caleb Morgan,180000,D004,USA,MALE,MBA,1988-10-15,2000-02-14
E0449,Marcel Rao,66500,D002,DEU,MALE,BA,1981-06-13,2011-06-07
E0450,Madison Griffin,143500,D005,USA,FEMALE,BS,1976-07-02,2010-05-11
E0451,Alyssa Costa,100500,D003,IND,FEMALE,MBA,1995-07-11,2011-04-05
E0452,Heike Young,90500,D001,CHN,FEMALE,MS,1980-10-21,2015-08-30
E0453,Thiago Reddy,119500,D005,USA,UNKNOWN,BS,1963-07-20,2019-12-20
E0454,Sofia Alexander,88500,D001,BRA,FEMALE,BS,1998-01-17,2010-12-16
E0455,Pierre Patterson,108000,D002,IND,UNKNOWN,BS,1964-02-11,2005-07-21
E0456,Elise Yamada,111000,D004,IND,FEMALE,BS,1968-09-10,2021-09-17
E0457,Shirley Turner,69000,D005,AUS,FEMALE,BA,1975-05-02,2001-07-15
E0458,Amber Robinson,81500,D001,GBR,FEMALE,BA,1961-11-30,2023-05-21
E0459,Sunita Zhu,131000,D005,GBR,FEMALE,MS,1969-11-23,2010-11-05
E0460,Ravi Singh,97000,D005,IND,MALE,BS,1982-12-16,2009-08-11
E0461,Nancy Baker,86000,D005,DEU,FEMALE,BS,1988-04-14,2022-08-03
E0462,Emma Liu,48000,D002,CHN,FEMALE,BA,1980-08-12,2017-03-13
E0463,Logan Scott,112500,D001,IND,MALE,BS,1983-09-12,2013-10-11
E0464,Roger Alves,153500,D003,USA,MALE,MS,1972-07-24,2011-12-09
E0465,Evelyn Fisher,92000,D005,USA,FEMALE,BS,1982-12-06,2000-09-24
E0466,Ethan Schneider,62000,D002,CHN,MALE,BS,1972-10-03,2016-09-01
E0467,Lori Thompson,99500,D001,CHN,FEMALE,BS,1970-01-13,2003-09-19
E0468,Michelle Weber,170500,D003,USA,UNKNOWN,PHD,1973-03-11,2008-06-08
E0469,Hans Perry,81500,D002,CHN,MALE,BS,1984-07-10,2021-05-24
E0470,Sean Barnes,143500,D003,GBR,UNKNOWN,MSIS,1965-12-26,2014-05-30
E0471,Jerry Gupta,103000,D005,USA,MALE,MS,1963-01-21,2003-02-08
E0472,Douglas Gutierrez,91000,D001,CHN,UNKNOWN,MS,1986-02-07,2019-10-06
E0473,Rachel Matsumoto,140500,D001,USA,FEMALE,MS,1968-04-11,2020-02-12
E0474,Petra Hamilton,80500,D004,USA,FEMALE,BS,1976-07-20,2001-08-22
E0475,Raymond Wu,161500,D002,USA,UNKNOWN,LAW,1992-03-01,2012-08-31
E0476,Nicole Kumar,68000,D002,USA,FEMALE,BA,1995-05-18,2021-12-30
E0477,Walter Rahman,86500,D003,IND,MALE,BA,1986-08-02,2024-11-22
E0478,Jean Rahman,116000,D005,GBR,UNKNOWN,PHD,1989-09-22,2004-10-24
E0479,Jane Ryan,99000,D004,USA,UNKNOWN,BA,1969-12-02,2022-06-02
E0480,Amy Müller,88500,D003,USA,FEMALE,BA,1998-04-12,2022-07-14
E0481,Mason Griffin,164000,D004,IND,MALE,MSIS,1973-01-28,2020-08-01
E0482,Amy Schmidt,96000,D003,JPN,FEMALE,BS,1968-01-14,2024-06-17
E0483,Qing Sharma,86000,D002,BRA,FEMALE,MS,1983-08-24,2005-09-22
E0484,Deborah West,134000,D004,USA,FEMALE,MS,1987-06-30,2001-10-14
E0485,Heike Phillips,50500,D002,BRA,FEMALE,BS,1969-02-02,2002-09-20
E0486,Sean Ward,81500,D003,CHN,UNKNOWN,BS,1987-08-12,2024-06-27
E0487,Jerry Stewart,156000,D004,CHN,MALE,PHD,1960-01-05,2022-11-22
E0488,Janet Williams,64000,D004,CHN,FEMALE,BS,1964-03-27,2024-01-14
E0489,Steven Hernandez,60000,D001,BRA,MALE,BS,1961-09-24,2023-01-09
E0490,Susan Gomez,69000,D004,CHN,FEMALE,BA,1998-01-20,2021-08-08
E0491,Dylan Wright,99000,D003,IND,MALE,MS,1971-06-19,2010-10-14
E0492,Larissa Reddy,132500,D004,USA,FEMALE,BS,1973-02-11,2001-11-15
E0493,Yusuf White,107500,D003,CHN,MALE,MSIS,1973-01-03,2002-09-25
E0494,Michael King,102500,D003,USA,MALE,BS,1982-05-06,2007-10-31
E0495,Nisha Verma,120000,D001,USA,FEMALE,MS,1979-10-11,2011-12-30
E0496,Mateus Hill,99000,D003,CHN,MALE,MS,1966-12-08,2023-11-16
E0497,Lisa Yang,119000,D005,CHN,FEMALE,MS,1982-04-01,2024-09-17
E0498,Judy Suzuki,125500,D003,IND,FEMALE,MSIS,1965-12-05,2024-09-08
E0499,Russell Chavez,167500,D005,IND,MALE,MSIS,1986-09-11,2017-04-11
E0500,Maria Ali,107000,D002,USA,FEMALE,BA,1984-05-12,2022-04-06
E0501,Joe Fisher,76000,D001,CHN,UNKNOWN,BS,1975-11-26,2001-07-15
E0502,Naoki Leroy,121500,D003,AUS,MALE,MS,1974-07-20,2005-05-04
E0503,Samantha Hernandez,74500,D001,CHN,FEMALE,BA,1978-04-10,2009-06-20
E0504,Ping Verma,88000,D005,JPN,UNKNOWN,BS,1991-06-18,2020-08-21
E0505,Christopher Wang,106500,D003,IND,MALE,MS,1990-03-25,2015-11-21
E0506,Margaret Reyes,136000,D004,USA,UNKNOWN,MBA,1979-10-11,2019-10-29
E0507,Stephanie Sullivan,88500,D004,IND,FEMALE,BA,1987-09-09,2012-01-04
E0508,Arun Weber,102500,D003,USA,MALE,BS,1998-07-06,2014-01-02
E0509,Andrew Myers,79000,D004,CAN,MALE,MS,1987-05-19,2005-09-21
E0510,Vijay Wright,93000,D001,USA,MALE,BS,1963-12-27,2016-06-03
E0511,Carol Powell,112500,D003,JPN,FEMALE,MS,1961-12-08,2012-05-28
E0512,Fang Thomas,77000,D004,CHN,FEMALE,BA,1970-11-03,2024-03-05
E0513,Stephanie Weber,142000,D004,CHN,FEMALE,MBA,1983-03-25,2012-03-24
E0514,Jean Morgan,90500,D005,IND,MALE,MS,1964-03-16,2021-09-21
E0515,Denise Petit,111000,D005,CHN,FEMALE,MS,1985-10-21,2018-02-21
E0516,Zainab Torres,86000,D001,USA,FEMALE,BA,1989-09-17,2024-12-17
E0517,Emma Lee,54500,D005,DEU,FEMALE,BA,1974-08-07,2000-02-29
E0518,Brian Ward,141500,D004,USA,MALE,MS,1988-12-13,2023-06-16
E0519,Benjamin Yoshida,109000,D002,CAN,MALE,BS,1988-05-01,2019-09-05
E0520,Pamela Tanaka,86500,D001,CHN,FEMALE,MS,1977-09-24,2017-04-24
E0521,Henry Wallace,84500,D003,USA,MALE,BS,1978-11-04,2001-07-04
E0522,Sarah Stevens,56500,D003,USA,FEMALE,BA,1977-05-17,2017-08-06
E0523,Francois Mitchell,119500,D003,IND,MALE,MS,1960-07-04,2016-01-24
E0524,Frank Mehta,121500,D004,FRA,MALE,MS,1989-09-18,2003-05-12
E0525,Alan Ellis,73000,D001,CHN,MALE,BA,1963-10-22,2007-09-01
E0526,Larissa Nair,120500,D003,USA,UNKNOWN,MBA,1961-04-28,2017-12-13
E0527,Anita Nelson,94500,D001,CHN,UNKNOWN,MS,1997-01-06,2001-11-30
E0528,Janet Williams,116500,D001,IND,FEMALE,MS,1985-10-05,2010-02-05
E0529,Hana Gonzalez,104000,D003,JPN,FEMALE,MS,1998-04-05,2014-09-12
E0530,Theresa Davis,96500,D005,IND,FEMALE,MS,1976-09-04,2021-10-05
E0531,Ana Hill,58000,D002,CAN,FEMALE,BS,1976-06-21,2020-09-28
E0532,Kathleen Bryant,74000,D002,CHN,FEMALE,BS,1997-07-29,2012-08-04
E0533,Ali Hu,137500,D004,USA,MALE,BS,1978-10-17,2024-05-04
E0534,Nour Watanabe,79000,D003,CHN,FEMALE,MS,1969-09-13,2018-08-24
E0535,Albert Abdullah,109500,D002,IND,MALE,MS,1968-08-18,2013-04-23
E0536,Vikram Rodrigues,128000,D002,IND,MALE,MS,1991-10-28,2006-10-16
E0537,Gerald Santos,74000,D003,BRA,MALE,MS,1963-07-03,2014-07-01
E0538,Birgit Hassan,153000,D002,IND,FEMALE,MS,1988-04-14,2024-09-05
E0539,Nancy Santos,87000,D002,GBR,FEMALE,MS,1969-11-30,2019-02-10
E0540,Claudia Hu,125500,D005,IND,FEMALE,BS,1975-07-30,2004-05-27
E0541,Edward Rodrigues,84500,D002,FRA,MALE,BS,1977-09-11,2009-03-19
E0542,Margaret Yamaguchi,92000,D002,IND,FEMALE,BS,1998-08-18,2014-02-21
E0543,Timothy King,95000,D005,USA,MALE,BS,1971-07-11,2023-12-16
E0544,Patricia Khan,56000,D003,IND,FEMALE,BA,1971-04-27,2006-04-17
E0545,Brianna Edwards,93500,D005,IND,UNKNOWN,MS,1974-10-11,2017-07-18
E0546,Poppy Henderson,106500,D002,USA,FEMALE,BS,1995-10-21,2017-04-08
E0547,Thiago Sanchez,102500,D004,IND,MALE,BA,1982-10-31,2000-08-24
E0548,Derek Morales,52500,D003,BRA,UNKNOWN,BS,1977-01-27,2016-03-31
E0549,Aurelie Becker,103000,D002,CAN,FEMALE,BS,1989-03-15,2004-12-26
E0550,Thiago Ahmed,90500,D005,CAN,MALE,MS,1991-04-09,2015-03-24
E0551,Janice Ortiz,78000,D003,CAN,FEMALE,BA,1979-10-27,2004-01-15
E0552,Ethan Gonzalez,154500,D003,IND,MALE,MSIS,1979-12-13,2012-11-18
E0553,Ryan Howard,112000,D004,USA,MALE,BS,1976-07-26,2003-11-17
E0554,Martha Barnes,110000,D001,CHN,UNKNOWN,MS,1987-07-25,2016-10-24
E0555,Walter Nakamura,154000,D001,USA,MALE,MS,1972-03-14,2012-01-07
E0556,Aaron Ford,86500,D001,BRA,UNKNOWN,BA,1977-05-01,2024-09-14
E0557,Doris Powell,118000,D001,BRA,FEMALE,MSIS,1969-01-03,2014-02-26
E0558,Mohan Myers,128000,D002,USA,MALE,MS,1998-10-04,2013-05-06
E0559,Laura Murray,117500,D004,CAN,FEMALE,MSIS,1961-07-08,2000-02-17
E0560,Roger Peterson,120500,D001,CHN,MALE,MS,1963-10-10,2006-04-22
E0561,Petra Ford,78500,D002,AUS,FEMALE,BA,1985-12-30,2017-01-19
E0562,Roger Robinson,121000,D005,USA,MALE,BS,1991-11-26,2011-12-27
E0563,Anjali Green,63000,D003,IND,FEMALE,BS,1962-12-10,2009-01-02
E0564,Xiu Gomez,152500,D001,USA,UNKNOWN,MS,1996-11-03,2012-05-17
E0565,Gunter Abdullah,130000,D005,IND,MALE,MS,1963-08-17,2010-11-02
E0566,Charlotte Bernard,79500,D002,USA,FEMALE,BS,1965-11-19,2010-01-29
E0567,Logan Suzuki,115500,D002,CAN,MALE,MSIS,1975-01-27,2010-04-14
E0568,Emi Menon,119000,D003,USA,UNKNOWN,MSIS,1983-12-29,2001-07-18
E0569,Sean Liu,100000,D002,USA,MALE,BA,1973-07-19,2001-12-25
E0570,Christian Rahman,99000,D004,FRA,MALE,MS,1973-04-23,2002-11-18
E0571,Alyssa Hernandez,113000,D001,CAN,FEMALE,BS,1960-06-04,2012-05-06
E0572,Leonardo Schneider,39500,D002,CHN,MALE,BA,1994-05-16,2018-08-29
E0573,Louis Matsumoto,106000,D005,IND,MALE,MS,1982-04-09,2015-05-30
E0574,Beverly Bernard,108000,D003,USA,UNKNOWN,BA,1991-01-02,2024-03-31
E0575,Bryan Fisher,156500,D005,DEU,MALE,MSIS,1972-12-29,2017-07-02
E0576,Theresa Petit,77000,D005,IND,UNKNOWN,BS,1972-04-30,2007-06-05
E0577,Nancy Wang,79500,D004,AUS,FEMALE,BS,1996-04-14,2013-09-28
E0578,Zachary Abdullah,77500,D005,IND,MALE,BA,1984-10-08,2024-04-26
E0579,Nisha Abdullah,90500,D005,CHN,UNKNOWN,BS,1977-04-17,2006-03-06
E0580,Jacob Bell,126000,D001,IND,UNKNOWN,MS,1991-06-27,2021-11-20
E0581,Harry Wang,103500,D001,USA,MALE,BA,1970-07-23,2012-03-02
E0582,Larry Wallace,75000,D001,CHN,MALE,BS,1980-06-18,2011-03-08
E0583,Yuki Jackson,51500,D002,CAN,FEMALE,BA,1981-09-23,2023-11-16
E0584,Jose Liu,103000,D005,DEU,MALE,MS,1981-11-23,2014-06-28
E0585,Jessica Becker,103000,D005,CHN,UNKNOWN,BS,1960-08-01,2005-05-23
E0586,Nikhil Kelly,90500,D001,JPN,UNKNOWN,BS,1992-02-02,2010-04-09
E0587,Cheryl Myers,68000,D001,BRA,UNKNOWN,BS,1978-10-24,2023-08-13
E0588,Claudia Rahman,80500,D003,USA,FEMALE,BS,1979-12-14,2008-12-19
E0589,Roy Butler,82000,D004,BRA,MALE,MS,1986-05-18,2003-01-31
E0590,Hana Thompson,106000,D001,IND,FEMALE,BA,1994-10-01,2014-12-27
E0591,Anthony Hussain,116000,D004,USA,MALE,BS,1978-12-15,2013-07-11
E0592,Yusuf Murphy,105000,D004,BRA,MALE,MSIS,1964-10-21,2002-12-27
E0593,Rafael Cooper,138500,D004,USA,MALE,MS,1969-06-08,2000-04-15
E0594,Nana Myers,108500,D001,IND,FEMALE,BS,1984-02-08,2002-03-30
E0595,Betty Bhat,77000,D002,IND,FEMALE,BS,1982-03-19,2016-01-12
E0596,Ryan Stevens,84500,D005,CHN,MALE,BA,1970-04-19,2001-07-07
E0597,Olivia Hughes,110500,D004,CAN,UNKNOWN,BA,1984-08-14,2013-07-27
E0598,Haruka Alexander,75500,D004,CHN,UNKNOWN,BS,1980-01-01,2000-07-07
E0599,Natalie Phillips,87000,D001,BRA,UNKNOWN,MS,1974-04-06,2019-09-22
E0600,Jonathan O'Neill,77500,D003,CHN,MALE,MS,1981-08-24,2013-05-25
E0601,Samantha Ortiz,106500,D001,IND,UNKNOWN,MS,1996-12-01,2012-04-30
E0602,Ping Hill,82000,D005,IND,UNKNOWN,BS,1988-01-10,2014-09-07
E0603,Ethan Becker,84500,D002,JPN,MALE,MS,1998-04-07,2016-11-29
E0604,Mason Zhu,87000,D004,CHN,MALE,BS,1984-12-25,2020-03-02
E0605,Hassan Wu,90000,D002,DEU,UNKNOWN,MS,1994-02-06,2022-04-09
E0606,Robert Fisher,242000,D005,IND,UNKNOWN,LAW,1980-06-01,2014-10-11
E0607,Anna Hamilton,110500,D002,USA,FEMALE,BA,1975-08-02,2007-10-03
E0608,Douglas Hussain,61000,D005,BRA,MALE,BS,1984-03-20,2003-08-31
E0609,Vanessa Richardson,86000,D001,USA,FEMALE,BA,1960-03-19,2011-03-27
E0610,Sneha Patel,146000,D001,USA,FEMALE,BS,1994-02-07,2000-10-14
E0611,Julia Nakamura,55500,D003,CHN,UNKNOWN,BS,1986-10-29,2023-08-25
E0612,Freya Richardson,123000,D005,CHN,FEMALE,MS,1965-04-25,2007-08-22
E0613,Daichi Scott,93500,D003,JPN,MALE,BS,1974-07-05,2022-05-31
E0614,Mark Hussain,142000,D003,USA,MALE,MS,1969-03-24,2011-10-08
E0615,Jean Bernard,83500,D002,CAN,UNKNOWN,BA,1968-03-06,2024-11-10
E0616,Sean Rao,99000,D002,CHN,MALE,BS,1994-12-21,2023-09-11
E0617,Lucas Shah,84500,D003,CHN,MALE,BS,1994-04-17,2008-02-17
E0618,Imogen Yoshida,128500,D002,USA,UNKNOWN,BS,1985-08-29,2016-09-10
E0619,Diana Cox,121500,D001,FRA,FEMALE,BS,1993-05-10,2013-04-03
E0620,George Chopra,68500,D003,USA,UNKNOWN,BS,1992-04-07,2021-08-14
E0621,Dominic Zhao,133000,D003,USA,UNKNOWN,MSIS,1968-01-09,2013-05-19
